year,IPC1,IPC2,IPC4
1942,0.187,0.0114,0.0
1943,0.21,0.0111,0.0
1944,0.193,0.0148,0.0
1945,0.238,0.0149,0.0
1946,0.22,0.0152,0.0
1947,0.231,0.018600000000000002,0.0
1948,0.282,0.019100000000000002,0.0
1949,0.416,0.0225,0.0
1950,0.734,0.019899999999999998,0.0
1951,0.661,0.019899999999999998,0.0
1952,0.738,0.020300000000000002,0.0
1953,0.786,0.0207,0.0
1954,1.16,0.018600000000000002,0.0
1955,1.38,0.0233,0.0
1956,1.64,0.021,0.0
1957,1.5,0.0171,0.0
1958,1.37,0.0206,0.0
1959,1.41,0.0212,0.0
1960,1.48,0.0255,0.0
1961,1.53,0.0292,0.0
1962,1.61,0.0337,0.0
1963,1.78,0.0385,0.0
1964,1.93,0.0435,0.0
1965,2.11,0.041299999999999996,0.0
1966,2.36,0.046799999999999994,0.0
1967,2.54,0.045,0.0
1968,2.76,0.0545,0.0
1969,2.88,0.0589,0.0
1970,2.51,0.0721,0.000531
1971,3.16,0.076,0.000546
1972,3.69,0.0892,0.0005620000000000001
1973,3.53,0.103,0.000578
1974,3.53,0.121,0.0005949999999999999
1975,4.05,0.151,0.0006129999999999999
1976,4.63,0.13,0.000639
1977,4.38,0.152,0.000666
1978,4.74,0.146,0.000694
1979,4.65,0.141,0.000723
1980,4.54,0.16,0.000752
1981,4.64,0.208,0.000786
1982,4.2,0.202,0.00082
1983,4.15,0.21,0.000856
1984,3.85,0.174,0.000892
1985,3.79,0.208,0.000929
1986,3.54,0.163,0.000967
1987,3.75,0.21,0.00101
1988,3.75,0.234,0.0010500000000000002
1989,4.12,0.262,0.00109
1990,4.99,0.282,0.00113
1991,5.08,0.293,0.00117
1992,5.53,0.322,0.0012
1993,7.67,0.349,0.00124
1994,9.25,0.377,0.00128
1995,8.58,0.431,0.00133
1996,9.65,0.435,0.00136
1997,10.6,0.504,0.0014
1998,10.9,0.554,0.0014399999999999999
1999,10.3,0.571,0.00148
2000,7.88,0.516,0.00157
2001,8.26,0.472,0.00161
2002,10.1,0.481,0.00165
2003,10.6,0.534,0.0017
2004,10.5,0.589,0.00174
2005,11.9,0.648,0.0017800000000000001
2006,11.9,0.739,0.00183
2007,12.2,0.766,0.0018700000000000001
2008,12.4,0.843,0.0019199999999999998
2009,12.9,0.955,0.00196
2010,14.0,0.997,0.0020099999999999996
2011,15.4,1.09,0.0020499999999999997
2012,17.0,1.11,0.0021000000000000003
2013,16.7,1.25,0.00214
2014,18.7,1.37,0.00219
2015,18.7,1.42,0.0022299999999999998
2016,20.0,1.47,0.00228
2017,20.9,1.47,0.00233
2018,21.2,1.53,0.00237
2019,21.3,1.59,0.00242
2020,17.3,1.31,0.0024700000000000004
2021,21.2,1.47,0.0025099999999999996
2022,21.8,1.58,0.00256
2023,22.4,1.61,0.00261
